state,segment,profile,lon,lat,x,z,x_err,z_err,beach_width,slope,feature_type
1,46,692,-94.5354,29.4931,-188.4991,0.37,0.1497,999,999,999,SL
1,46,693,999,999,999,999,999,999,999,999,DC
1,46,693,999,999,999,999,999,999,999,999,DT
1,46,693,999,999,999,999,999,999,999,999,SL
1,46,694,-94.5353,29.4934,-212.3657,3.2359,999,0.0263,999,999,DC
1,46,694,-94.5352,29.4933,-203.6157,1.5776,999,0.0488,999,999,DT
1,46,694,-94.5352,29.4932,-194.403,0.37,0.2943,999,9.2127,0.1311,SL
1,46,695,999,999,999,999,999,999,999,999,DC
1,46,695,999,999,999,999,999,999,999,999,DT
1,46,695,-94.5351,29.4932,-191.3993,0.37,0.0378,999,999,999,SL
1,46,696,999,999,999,999,999,999,999,999,DC
1,46,696,999,999,999,999,999,999,999,999,DT
1,46,696,-94.535,29.4932,-186.1654,0.37,0.1343,999,999,999,SL
1,46,697,999,999,999,999,999,999,999,999,DC
1,46,697,999,999,999,999,999,999,999,999,DT
1,46,697,-94.5349,29.4933,-185.4034,0.37,0.0456,999,999,999,SL
1,46,698,999,999,999,999,999,999,999,999,DC
1,46,698,999,999,999,999,999,999,999,999,DT
1,46,698,-94.5348,29.4933,-185.3317,0.37,0.0422,999,999,999,SL
1,46,699,999,999,999,999,999,999,999,999,DC
1,46,699,999,999,999,999,999,999,999,999,DT
1,46,699,-94.5347,29.4933,-185.3408,0.37,0.0179,999,999,999,SL
1,46,700,999,999,999,999,999,999,999,999,DC
1,46,700,999,999,999,999,999,999,999,999,DT
1,46,700,-94.5346,29.4934,-185.3971,0.37,0.0007,999,999,999,SL
1,46,701,999,999,999,999,999,999,999,999,DC
1,46,701,999,999,999,999,999,999,999,999,DT
1,46,701,-94.5345,29.4934,-185.6249,0.37,0.0019,999,999,999,SL
1,46,702,999,999,999,999,999,999,999,999,DC
1,46,702,999,999,999,999,999,999,999,999,DT
1,46,702,-94.5344,29.4935,-186.105,0.37,0.0016,999,999,999,SL
1,46,703,-94.5344,29.4937,-212.3657,3.2207,999,0.0594,999,999,DC
1,46,703,-94.5344,29.4937,-206.1157,1.7679,999,0.16,999,999,DT
1,46,703,-94.5343,29.4935,-186.8168,0.37,0.0404,999,19.2989,0.0724,SL
1,46,704,999,999,999,999,999,999,999,999,DC
1,46,704,999,999,999,999,999,999,999,999,DT
1,46,704,-94.5342,29.4935,-187.6754,0.37,0.0297,999,999,999,SL
1,46,705,-94.5342,29.4938,-212.3657,3.2787,999,0.2203,999,999,DC
1,46,705,-94.5342,29.4937,-206.1157,1.9451,999,0.3191,999,999,DT
1,46,705,-94.5341,29.4936,-188.6008,0.37,0.0873,999,17.5149,0.0899,SL
1,46,706,999,999,999,999,999,999,999,999,DC
1,46,706,999,999,999,999,999,999,999,999,DT
1,46,706,-94.534,29.4936,-189.4158,0.37,0.0499,999,999,999,SL
1,46,707,-94.534,29.4938,-212.3657,3.0821,999,0.1077,999,999,DC
1,46,707,-94.534,29.4938,-206.1157,1.5164,999,0.196,999,999,DT
1,46,707,-94.5339,29.4937,-190.6875,0.37,0.0263,999,15.4283,0.0743,SL
1,46,708,-94.5339,29.4939,-212.3657,3.0885,999,0.0774,999,999,DC
1,46,708,-94.5339,29.4938,-206.1157,1.4899,999,0.1856,999,999,DT
1,46,708,999,999,999,999,999,999,999,999,SL
1,46,709,999,999,999,999,999,999,999,999,DC
1,46,709,999,999,999,999,999,999,999,999,DT
1,46,709,-94.5338,29.4938,-200.684,0.37,0.3025,999,999,999,SL
1,46,710,999,999,999,999,999,999,999,999,DC
1,46,710,999,999,999,999,999,999,999,999,DT
1,46,710,-94.5337,29.4939,-201.8804,0.37,0.9668,999,999,999,SL
1,46,711,999,999,999,999,999,999,999,999,DC
1,46,711,999,999,999,999,999,999,999,999,DT
1,46,711,-94.5336,29.4939,-198.7776,0.37,0.2623,999,999,999,SL
1,46,712,-94.5336,29.494,-212.3657,3.144,999,0.1394,999,999,DC
1,46,712,-94.5335,29.494,-206.1157,1.3661,999,0.2427,999,999,DT
1,46,712,999,999,999,999,999,999,999,999,SL
1,46,713,999,999,999,999,999,999,999,999,DC
1,46,713,999,999,999,999,999,999,999,999,DT
1,46,713,999,999,999,999,999,999,999,999,SL
1,46,714,999,999,999,999,999,999,999,999,DC
1,46,714,999,999,999,999,999,999,999,999,DT
1,46,714,-94.5333,29.494,-196.7227,0.37,0.1309,999,999,999,SL
1,46,715,-94.5333,29.4941,-212.3657,3.0245,999,0.0989,999,999,DC
1,46,715,-94.5332,29.4941,-203.6157,2.0215,999,0.0953,999,999,DT
1,46,715,-94.5332,29.494,-197.7312,0.37,0.7824,999,5.8845,0.2807,SL
1,46,716,999,999,999,999,999,999,999,999,DC
1,46,716,999,999,999,999,999,999,999,999,DT
1,46,716,-94.5331,29.494,-197.0097,0.37,0.1867,999,999,999,SL
1,46,717,-94.5331,29.4942,-212.3657,3.0125,999,0.0964,999,999,DC
1,46,717,-94.533,29.4941,-201.1157,1.7928,999,0.0826,999,999,DT
1,46,717,-94.533,29.4941,-195.6447,0.37,0.4141,999,5.4711,0.2601,SL
1,46,718,999,999,999,999,999,999,999,999,DC
1,46,718,999,999,999,999,999,999,999,999,DT
1,46,718,-94.5329,29.4941,-195.77,0.37,0.6702,999,999,999,SL
1,46,719,999,999,999,999,999,999,999,999,DC
1,46,719,999,999,999,999,999,999,999,999,DT
1,46,719,-94.5328,29.4941,-195.7198,0.37,0.8511,999,999,999,SL
1,46,720,-94.5328,29.4943,-207.3657,3.0191,999,0.0608,999,999,DC
1,46,720,-94.5328,29.4942,-201.1157,1.8288,999,0.1194,999,999,DT
1,46,720,-94.5327,29.4942,-194.9803,0.37,0.7136,999,6.1354,0.2378,SL
1,46,721,999,999,999,999,999,999,999,999,DC
1,46,721,999,999,999,999,999,999,999,999,DT
1,46,721,999,999,999,999,999,999,999,999,SL
1,46,722,999,999,999,999,999,999,999,999,DC
1,46,722,999,999,999,999,999,999,999,999,DT
1,46,722,999,999,999,999,999,999,999,999,SL
1,46,723,999,999,999,999,999,999,999,999,DC
1,46,723,999,999,999,999,999,999,999,999,DT
1,46,723,-94.5325,29.4943,-198.0495,0.37,0.8224,999,999,999,SL
1,46,724,999,999,999,999,999,999,999,999,DC
1,46,724,999,999,999,999,999,999,999,999,DT
1,46,724,999,999,999,999,999,999,999,999,SL
1,46,725,999,999,999,999,999,999,999,999,DC
1,46,725,999,999,999,999,999,999,999,999,DT
1,46,725,-94.5323,29.4944,-200.4617,0.37,0.6226,999,999,999,SL
1,46,726,-94.5322,29.4945,-212.3657,3.4095,999,0.2466,999,999,DC
1,46,726,-94.5322,29.4945,-206.1157,1.4352,999,0.4846,999,999,DT
1,46,726,-94.5322,29.4944,-200.9625,0.37,0.3161,999,5.1533,0.2067,SL
1,46,727,999,999,999,999,999,999,999,999,DC
1,46,727,999,999,999,999,999,999,999,999,DT
1,46,727,-94.5321,29.4945,-201.2205,0.37,0.3016,999,999,999,SL
1,46,728,-94.5321,29.4946,-212.3657,3.595,999,0.3325,999,999,DC
1,46,728,-94.532,29.4946,-208.6157,2.1303,999,0.6415,999,999,DT
1,46,728,-94.532,29.4945,-201.6118,0.37,0.3333,999,7.0039,0.2513,SL
1,46,729,-94.532,29.4946,-212.3657,3.5706,999,0.4076,999,999,DC
1,46,729,-94.5319,29.4946,-208.6157,1.9668,999,0.7194,999,999,DT
1,46,729,-94.5319,29.4946,-202.2327,0.37,0.255,999,6.383,0.2502,SL
1,46,730,999,999,999,999,999,999,999,999,DC
1,46,730,999,999,999,999,999,999,999,999,DT
1,46,730,-94.5318,29.4946,-202.4337,0.37,0.3037,999,999,999,SL
1,46,731,999,999,999,999,999,999,999,999,DC
1,46,731,999,999,999,999,999,999,999,999,DT
1,46,731,-94.5317,29.4946,-200.1184,0.37,0.0638,999,999,999,SL
1,46,732,999,999,999,999,999,999,999,999,DC
1,46,732,999,999,999,999,999,999,999,999,DT
1,46,732,-94.5316,29.4946,-193.7117,0.37,0.0954,999,999,999,SL
1,46,733,999,999,999,999,999,999,999,999,DC
1,46,733,999,999,999,999,999,999,999,999,DT
1,46,733,-94.5315,29.4946,-192.8474,0.37,0.0222,999,999,999,SL
1,46,734,999,999,999,999,999,999,999,999,DC
1,46,734,999,999,999,999,999,999,999,999,DT
1,46,734,-94.5314,29.4947,-192.3576,0.37,0.0446,999,999,999,SL
1,46,735,999,999,999,999,999,999,999,999,DC
1,46,735,999,999,999,999,999,999,999,999,DT
1,46,735,-94.5313,29.4947,-192.0777,0.37,0.0524,999,999,999,SL
1,46,736,999,999,999,999,999,999,999,999,DC
1,46,736,999,999,999,999,999,999,999,999,DT
1,46,736,-94.5312,29.4947,-191.883,0.37,0.0478,999,999,999,SL
1,46,737,999,999,999,999,999,999,999,999,DC
1,46,737,999,999,999,999,999,999,999,999,DT
1,46,737,-94.5311,29.4948,-191.5969,0.37,0.047,999,999,999,SL
1,46,738,999,999,999,999,999,999,999,999,DC
1,46,738,999,999,999,999,999,999,999,999,DT
1,46,738,-94.531,29.4948,-191.2422,0.37,0.0593,999,999,999,SL
1,46,739,999,999,999,999,999,999,999,999,DC
1,46,739,999,999,999,999,999,999,999,999,DT
1,46,739,-94.5309,29.4948,-190.9666,0.37,0.0065,999,999,999,SL
1,46,740,999,999,999,999,999,999,999,999,DC
1,46,740,999,999,999,999,999,999,999,999,DT
1,46,740,-94.5308,29.4949,-190.9736,0.37,0.0011,999,999,999,SL
1,46,741,999,999,999,999,999,999,999,999,DC
1,46,741,999,999,999,999,999,999,999,999,DT
1,46,741,-94.5307,29.4949,-190.9481,0.37,0.0055,999,999,999,SL
1,46,742,999,999,999,999,999,999,999,999,DC
1,46,742,999,999,999,999,999,999,999,999,DT
1,46,742,-94.5306,29.4949,-190.8794,0.37,0.0164,999,999,999,SL
1,46,743,-94.5307,29.4952,-217.3657,3.3899,999,0.147,999,999,DC
1,46,743,-94.5306,29.4951,-211.1157,1.5337,999,0.3557,999,999,DT
1,46,743,-94.5306,29.495,-191.0129,0.37,0.0203,999,20.1028,0.0579,SL
1,46,744,999,999,999,999,999,999,999,999,DC
1,46,744,999,999,999,999,999,999,999,999,DT
1,46,744,-94.5305,29.495,-191.596,0.37,0.0061,999,999,999,SL
1,46,745,-94.5305,29.4953,-219.8657,3.2234,999,0.0376,999,999,DC
1,46,745,-94.5305,29.4952,-213.6157,2.0179,999,0.0976,999,999,DT
1,46,745,-94.5304,29.4951,-193.164,0.37,0.0243,999,20.4517,0.0806,SL
1,46,746,-94.5304,29.4953,-219.8657,3.2891,999,0.0675,999,999,DC
1,46,746,-94.5304,29.4953,-213.6157,1.8479,999,0.1636,999,999,DT
1,46,746,-94.5303,29.4951,-196.1955,0.37,0.0383,999,17.4202,0.0848,SL
1,46,747,-94.5303,29.4954,-219.8657,3.3467,999,0.1105,999,999,DC
1,46,747,-94.5303,29.4953,-213.6157,1.6443,999,0.2771,999,999,DT
1,46,747,-94.5302,29.4952,-198.903,0.37,0.0618,999,14.7127,0.0866,SL
1,46,748,-94.5302,29.4954,-219.8657,3.3151,999,0.1599,999,999,DC
1,46,748,-94.5302,29.4953,-213.6157,1.4771,999,0.3686,999,999,DT
1,46,748,-94.5301,29.4952,-198.0312,0.37,0.0047,999,15.5845,0.071,SL
1,46,749,-94.5301,29.4954,-219.8657,3.2684,999,0.1845,999,999,DC
1,46,749,-94.5301,29.4954,-213.6157,1.3394,999,0.4377,999,999,DT
1,46,749,-94.53,29.4952,-196.2578,0.37,0.0442,999,17.3579,0.0558,SL
1,46,750,-94.53,29.4955,-219.8657,3.3082,999,0.2369,999,999,DC
1,46,750,-94.53,29.4954,-216.1157,2.1329,999,0.5571,999,999,DT
1,46,750,-94.5299,29.4953,-195.1305,0.37,0.0078,999,20.9853,0.084,SL
1,46,751,-94.5299,29.4955,-219.8657,3.3784,999,0.273,999,999,DC
1,46,751,-94.5299,29.4955,-216.1157,1.9709,999,0.6164,999,999,DT
1,46,751,-94.5298,29.4953,-194.578,0.37,0.0149,999,21.5377,0.0743,SL
1,46,752,-94.5298,29.4955,-219.8657,3.3809,999,0.3847,999,999,DC
1,46,752,-94.5298,29.4955,-216.1157,1.7755,999,0.7035,999,999,DT
1,46,752,-94.5297,29.4953,-194.4189,0.37,0.0089,999,21.6968,0.0648,SL
1,46,753,-94.5297,29.4956,-222.3657,3.4409,999,0.2796,999,999,DC
1,46,753,-94.5297,29.4955,-216.1157,1.5274,999,0.4234,999,999,DT
1,46,753,-94.5296,29.4954,-194.3888,0.37,0.0042,999,21.7269,0.0533,SL
1,46,754,-94.5296,29.4956,-222.3657,3.4902,999,0.3119,999,999,DC
1,46,754,-94.5296,29.4956,-216.1157,1.307,999,0.5334,999,999,DT
1,46,754,-94.5295,29.4954,-194.3651,0.37,0.0185,999,21.7506,0.0431,SL
1,46,755,-94.5295,29.4957,-222.3657,3.5253,999,0.3384,999,999,DC
1,46,755,-94.5295,29.4956,-218.6157,2.1991,999,0.626,999,999,DT
1,46,755,-94.5294,29.4954,-194.4656,0.37,0.0281,999,24.1501,0.0757,SL
1,46,756,-94.5295,29.4957,-222.3657,3.4916,999,0.3943,999,999,DC
1,46,756,-94.5294,29.4957,-218.6157,1.9071,999,0.7167,999,999,DT
1,46,756,-94.5293,29.4955,-194.441,0.37,0.024,999,24.1748,0.0636,SL
1,46,757,-94.5294,29.4957,-222.3657,3.3137,999,0.4547,999,999,DC
1,46,757,-94.5293,29.4957,-218.6157,1.6716,999,0.7684,999,999,DT
1,46,757,-94.5292,29.4955,-194.3024,0.37,0.0149,999,24.3133,0.0535,SL
1,46,758,999,999,999,999,999,999,999,999,DC
1,46,758,999,999,999,999,999,999,999,999,DT
1,46,758,-94.5291,29.4955,-194.1248,0.37,0.0064,999,999,999,SL
1,46,759,-94.5292,29.4958,-224.8657,2.9552,999,0.2167,999,999,DC
1,46,759,-94.5292,29.4958,-218.6157,1.3668,999,0.3667,999,999,DT
1,46,759,-94.5291,29.4956,-193.7122,0.37,0.0035,999,24.9035,0.04,SL
1,46,760,999,999,999,999,999,999,999,999,DC
1,46,760,999,999,999,999,999,999,999,999,DT
1,46,760,-94.529,29.4956,-193.2752,0.37,0.0022,999,999,999,SL
1,46,761,999,999,999,999,999,999,999,999,DC
1,46,761,999,999,999,999,999,999,999,999,DT
1,46,761,-94.5289,29.4956,-193.0471,0.37,0.005,999,999,999,SL
1,46,762,999,999,999,999,999,999,999,999,DC
1,46,762,999,999,999,999,999,999,999,999,DT
1,46,762,-94.5288,29.4957,-192.9295,0.37,0.005,999,999,999,SL
1,46,763,999,999,999,999,999,999,999,999,DC
1,46,763,999,999,999,999,999,999,999,999,DT
1,46,763,-94.5287,29.4957,-192.8838,0.37,0.0002,999,999,999,SL
1,46,764,999,999,999,999,999,999,999,999,DC
1,46,764,999,999,999,999,999,999,999,999,DT
1,46,764,-94.5286,29.4958,-193.1874,0.37,0.0004,999,999,999,SL
1,46,765,999,999,999,999,999,999,999,999,DC
1,46,765,999,999,999,999,999,999,999,999,DT
1,46,765,-94.5285,29.4958,-194.0957,0.37,0.0023,999,999,999,SL
1,46,766,999,999,999,999,999,999,999,999,DC
1,46,766,999,999,999,999,999,999,999,999,DT
1,46,766,-94.5284,29.4958,-195.251,0.37,0.0267,999,999,999,SL
1,46,767,-94.5284,29.4961,-222.3657,3.3623,999,0.2019,999,999,DC
1,46,767,-94.5284,29.4961,-216.1157,1.7128,999,0.2581,999,999,DT
1,46,767,-94.5283,29.4959,-196.0763,0.37,0.0286,999,20.0395,0.067,SL
1,46,768,-94.5283,29.4961,-222.3657,3.4632,999,0.1517,999,999,DC
1,46,768,-94.5283,29.4961,-216.1157,1.7103,999,0.2408,999,999,DT
1,46,768,-94.5282,29.4959,-197.4401,0.37,0.0145,999,18.6756,0.0718,SL
1,46,769,-94.5282,29.4962,-222.3657,3.3423,999,0.1902,999,999,DC
1,46,769,-94.5282,29.4961,-216.1157,1.6042,999,0.2735,999,999,DT
1,46,769,-94.5281,29.496,-199.5507,0.37,0.003,999,16.565,0.0745,SL
1,46,770,999,999,999,999,999,999,999,999,DC
1,46,770,999,999,999,999,999,999,999,999,DT
1,46,770,-94.5281,29.4961,-203.1873,0.37,0.0092,999,999,999,SL
1,46,771,999,999,999,999,999,999,999,999,DC
1,46,771,999,999,999,999,999,999,999,999,DT
1,46,771,-94.528,29.4961,-209.6534,0.37,0.0331,999,999,999,SL
1,46,772,999,999,999,999,999,999,999,999,DC
1,46,772,999,999,999,999,999,999,999,999,DT
1,46,772,999,999,999,999,999,999,999,999,SL
1,46,773,999,999,999,999,999,999,999,999,DC
1,46,773,999,999,999,999,999,999,999,999,DT
1,46,773,-94.5278,29.4962,-201.4793,0.37,0.084,999,999,999,SL
1,46,774,999,999,999,999,999,999,999,999,DC
1,46,774,999,999,999,999,999,999,999,999,DT
1,46,774,-94.5277,29.4962,-200.3037,0.37,0.0117,999,999,999,SL
1,46,775,-94.5277,29.4964,-222.3657,3.2824,999,0.1819,999,999,DC
1,46,775,-94.5276,29.4963,-216.1157,1.5988,999,0.2629,999,999,DT
1,46,775,-94.5276,29.4962,-199.3727,0.37,0.0061,999,16.743,0.0734,SL
1,46,776,999,999,999,999,999,999,999,999,DC
1,46,776,999,999,999,999,999,999,999,999,DT
1,46,776,-94.5275,29.4962,-198.7001,0.37,0.03,999,999,999,SL
1,46,777,999,999,999,999,999,999,999,999,DC
1,46,777,999,999,999,999,999,999,999,999,DT
1,46,777,-94.5274,29.4963,-198.4162,0.37,0.0264,999,999,999,SL
1,46,778,999,999,999,999,999,999,999,999,DC
1,46,778,999,999,999,999,999,999,999,999,DT
1,46,778,-94.5273,29.4963,-198.5724,0.37,0.015,999,999,999,SL
1,46,779,999,999,999,999,999,999,999,999,DC
1,46,779,999,999,999,999,999,999,999,999,DT
1,46,779,-94.5272,29.4963,-198.6505,0.37,0.0203,999,999,999,SL
1,46,780,999,999,999,999,999,999,999,999,DC
1,46,780,999,999,999,999,999,999,999,999,DT
1,46,780,-94.5271,29.4964,-198.4634,0.37,0.023,999,999,999,SL
1,46,781,999,999,999,999,999,999,999,999,DC
1,46,781,999,999,999,999,999,999,999,999,DT
1,46,781,-94.527,29.4964,-198.5067,0.37,0.0311,999,999,999,SL
1,46,782,999,999,999,999,999,999,999,999,DC
1,46,782,999,999,999,999,999,999,999,999,DT
1,46,782,-94.5269,29.4965,-198.913,0.37,0.0059,999,999,999,SL
1,46,783,-94.5269,29.4967,-222.3657,3.1188,999,0.2362,999,999,DC
1,46,783,-94.5269,29.4967,-218.6157,1.8428,999,0.5343,999,999,DT
1,46,783,-94.5268,29.4965,-199.6737,0.37,0.0053,999,18.942,0.0778,SL
1,46,784,-94.5268,29.4967,-222.3657,3.0938,999,0.2495,999,999,DC
1,46,784,-94.5268,29.4967,-218.6157,1.8479,999,0.5505,999,999,DT
1,46,784,-94.5267,29.4965,-200.9998,0.37,0.0085,999,17.6159,0.0839,SL
1,46,785,999,999,999,999,999,999,999,999,DC
1,46,785,999,999,999,999,999,999,999,999,DT
1,46,785,-94.5266,29.4966,-203.235,0.37,0.0115,999,999,999,SL
1,46,786,999,999,999,999,999,999,999,999,DC
1,46,786,999,999,999,999,999,999,999,999,DT
1,46,786,999,999,999,999,999,999,999,999,SL
1,46,787,999,999,999,999,999,999,999,999,DC
1,46,787,999,999,999,999,999,999,999,999,DT
1,46,787,999,999,999,999,999,999,999,999,SL
1,46,788,999,999,999,999,999,999,999,999,DC
1,46,788,999,999,999,999,999,999,999,999,DT
1,46,788,-94.5264,29.4968,-209.0395,0.37,0.0176,999,999,999,SL
1,46,789,999,999,999,999,999,999,999,999,DC
1,46,789,999,999,999,999,999,999,999,999,DT
1,46,789,-94.5263,29.4968,-206.7526,0.37,0.0248,999,999,999,SL
1,46,790,999,999,999,999,999,999,999,999,DC
1,46,790,999,999,999,999,999,999,999,999,DT
1,46,790,-94.5262,29.4968,-204.8044,0.37,0.0152,999,999,999,SL
1,46,791,999,999,999,999,999,999,999,999,DC
1,46,791,999,999,999,999,999,999,999,999,DT
1,46,791,-94.5261,29.4968,-203.5291,0.37,0.0443,999,999,999,SL
1,46,792,999,999,999,999,999,999,999,999,DC
1,46,792,999,999,999,999,999,999,999,999,DT
1,46,792,-94.526,29.4969,-203.1028,0.37,0.031,999,999,999,SL
1,46,793,-94.526,29.4971,-224.8657,3.1472,999,0.4014,999,999,DC
1,46,793,-94.526,29.497,-221.1157,1.8553,999,0.6632,999,999,DT
1,46,793,-94.5259,29.4969,-203.0894,0.37,0.0012,999,18.0263,0.0824,SL
1,46,794,-94.5259,29.4971,-224.8657,3.1978,999,0.3847,999,999,DC
1,46,794,-94.5259,29.4971,-221.1157,2.0268,999,0.6485,999,999,DT
1,46,794,-94.5258,29.4969,-202.8924,0.37,0.0031,999,18.2233,0.0909,SL
1,46,795,999,999,999,999,999,999,999,999,DC
1,46,795,999,999,999,999,999,999,999,999,DT
1,46,795,-94.5257,29.497,-202.7129,0.37,0.0115,999,999,999,SL
1,46,796,999,999,999,999,999,999,999,999,DC
1,46,796,999,999,999,999,999,999,999,999,DT
1,46,796,-94.5256,29.497,-202.6674,0.37,0.013,999,999,999,SL
1,46,797,999,999,999,999,999,999,999,999,DC
1,46,797,999,999,999,999,999,999,999,999,DT
1,46,797,-94.5255,29.497,-202.7781,0.37,0.0195,999,999,999,SL
1,46,798,999,999,999,999,999,999,999,999,DC
1,46,798,999,999,999,999,999,999,999,999,DT
1,46,798,-94.5254,29.4971,-203.1169,0.37,0.0232,999,999,999,SL
1,46,799,999,999,999,999,999,999,999,999,DC
1,46,799,999,999,999,999,999,999,999,999,DT
1,46,799,-94.5253,29.4971,-203.8193,0.37,0.0493,999,999,999,SL
1,46,800,-94.5253,29.4973,-224.8657,3.1611,999,0.4358,999,999,DC
1,46,800,-94.5253,29.4973,-221.1157,1.6975,999,0.6998,999,999,DT
1,46,800,-94.5252,29.4972,-204.1585,0.37,0.0754,999,16.9572,0.0783,SL
1,46,801,999,999,999,999,999,999,999,999,DC
1,46,801,999,999,999,999,999,999,999,999,DT
1,46,801,-94.5251,29.4972,-204.0416,0.37,0.0679,999,999,999,SL
1,46,802,999,999,999,999,999,999,999,999,DC
1,46,802,999,999,999,999,999,999,999,999,DT
1,46,802,-94.525,29.4972,-204.4093,0.37,0.0295,999,999,999,SL
1,46,803,999,999,999,999,999,999,999,999,DC
1,46,803,999,999,999,999,999,999,999,999,DT
1,46,803,-94.5249,29.4973,-205.0964,0.37,0.0101,999,999,999,SL
1,46,804,999,999,999,999,999,999,999,999,DC
1,46,804,999,999,999,999,999,999,999,999,DT
1,46,804,-94.5249,29.4973,-206.0273,0.37,0.011,999,999,999,SL
1,46,805,999,999,999,999,999,999,999,999,DC
1,46,805,999,999,999,999,999,999,999,999,DT
1,46,805,-94.5248,29.4974,-206.8893,0.37,0.0353,999,999,999,SL
1,46,806,999,999,999,999,999,999,999,999,DC
1,46,806,999,999,999,999,999,999,999,999,DT
1,46,806,-94.5247,29.4974,-207.4153,0.37,0.0215,999,999,999,SL
1,46,807,999,999,999,999,999,999,999,999,DC
1,46,807,999,999,999,999,999,999,999,999,DT
1,46,807,-94.5246,29.4974,-207.7746,0.37,0.0081,999,999,999,SL
1,46,808,999,999,999,999,999,999,999,999,DC
1,46,808,999,999,999,999,999,999,999,999,DT
1,46,808,-94.5245,29.4975,-208.1263,0.37,0.0105,999,999,999,SL
1,46,809,999,999,999,999,999,999,999,999,DC
1,46,809,999,999,999,999,999,999,999,999,DT
1,46,809,-94.5244,29.4975,-208.0077,0.37,0.0186,999,999,999,SL
1,46,810,999,999,999,999,999,999,999,999,DC
1,46,810,999,999,999,999,999,999,999,999,DT
1,46,810,-94.5243,29.4975,-207.7705,0.37,0.0622,999,999,999,SL
1,46,811,999,999,999,999,999,999,999,999,DC
1,46,811,999,999,999,999,999,999,999,999,DT
1,46,811,-94.5242,29.4976,-208.6728,0.37,0.2081,999,999,999,SL
1,46,812,999,999,999,999,999,999,999,999,DC
1,46,812,999,999,999,999,999,999,999,999,DT
1,46,812,-94.5241,29.4976,-209.4393,0.37,0.1174,999,999,999,SL
1,46,813,999,999,999,999,999,999,999,999,DC
1,46,813,999,999,999,999,999,999,999,999,DT
1,46,813,-94.524,29.4977,-209.1894,0.37,0.0934,999,999,999,SL
1,46,814,999,999,999,999,999,999,999,999,DC
1,46,814,999,999,999,999,999,999,999,999,DT
1,46,814,-94.5239,29.4977,-209.4797,0.37,0.0577,999,999,999,SL
1,46,815,999,999,999,999,999,999,999,999,DC
1,46,815,999,999,999,999,999,999,999,999,DT
1,46,815,-94.5238,29.4977,-210.0291,0.37,0.0109,999,999,999,SL
1,46,816,999,999,999,999,999,999,999,999,DC
1,46,816,999,999,999,999,999,999,999,999,DT
1,46,816,-94.5237,29.4978,-210.1105,0.37,0.0104,999,999,999,SL
1,46,817,999,999,999,999,999,999,999,999,DC
1,46,817,999,999,999,999,999,999,999,999,DT
1,46,817,-94.5236,29.4978,-210.1631,0.37,0.0067,999,999,999,SL
1,46,818,999,999,999,999,999,999,999,999,DC
1,46,818,999,999,999,999,999,999,999,999,DT
1,46,818,-94.5235,29.4979,-210.5677,0.37,0.0175,999,999,999,SL
1,46,819,999,999,999,999,999,999,999,999,DC
1,46,819,999,999,999,999,999,999,999,999,DT
1,46,819,-94.5235,29.4979,-210.8905,0.37,0.0754,999,999,999,SL
1,46,820,999,999,999,999,999,999,999,999,DC
1,46,820,999,999,999,999,999,999,999,999,DT
1,46,820,-94.5234,29.4979,-211.0441,0.37,0.1509,999,999,999,SL
1,46,821,999,999,999,999,999,999,999,999,DC
1,46,821,999,999,999,999,999,999,999,999,DT
1,46,821,-94.5233,29.498,-210.7532,0.37,0.1898,999,999,999,SL
1,46,822,999,999,999,999,999,999,999,999,DC
1,46,822,999,999,999,999,999,999,999,999,DT
1,46,822,-94.5232,29.498,-210.2244,0.37,0.1688,999,999,999,SL
1,46,823,999,999,999,999,999,999,999,999,DC
1,46,823,999,999,999,999,999,999,999,999,DT
1,46,823,-94.5231,29.498,-210.1108,0.37,0.1256,999,999,999,SL
1,46,824,-94.5231,29.4982,-229.8657,3.256,999,0.1662,999,999,DC
1,46,824,-94.523,29.4982,-223.6157,1.3698,999,0.4381,999,999,DT
1,46,824,-94.523,29.4981,-210.3312,0.37,0.0884,999,13.2845,0.0753,SL
1,46,825,999,999,999,999,999,999,999,999,DC
1,46,825,999,999,999,999,999,999,999,999,DT
1,46,825,-94.5229,29.4981,-210.9377,0.37,0.0595,999,999,999,SL
1,46,826,999,999,999,999,999,999,999,999,DC
1,46,826,999,999,999,999,999,999,999,999,DT
1,46,826,-94.5228,29.4982,-212.9009,0.37,0.1507,999,999,999,SL
1,46,827,999,999,999,999,999,999,999,999,DC
1,46,827,999,999,999,999,999,999,999,999,DT
1,46,827,-94.5227,29.4982,-213.9917,0.37,0.2886,999,999,999,SL
1,46,828,999,999,999,999,999,999,999,999,DC
1,46,828,999,999,999,999,999,999,999,999,DT
1,46,828,-94.5226,29.4982,-213.6124,0.37,0.2305,999,999,999,SL
1,46,829,999,999,999,999,999,999,999,999,DC
1,46,829,999,999,999,999,999,999,999,999,DT
1,46,829,-94.5225,29.4983,-212.8606,0.37,0.0733,999,999,999,SL
1,46,830,999,999,999,999,999,999,999,999,DC
1,46,830,999,999,999,999,999,999,999,999,DT
1,46,830,-94.5224,29.4983,-213.6068,0.37,0.066,999,999,999,SL
1,46,831,999,999,999,999,999,999,999,999,DC
1,46,831,999,999,999,999,999,999,999,999,DT
1,46,831,-94.5223,29.4984,-215.6204,0.37,0.0825,999,999,999,SL
1,46,832,999,999,999,999,999,999,999,999,DC
