Datetime,Predicted Water Level Point A,Observed Water Level Point A,time,hs,tp,slope
2020-01-12 08:00:00,0.052,0.264,2020-01-12 08:00:00,0.9956731,7.315366,0.00236
2020-01-12 09:00:00,0.029,0.213,2020-01-12 09:00:00,0.98511684,7.2428637,0.00236
2020-01-12 10:00:00,-0.026,0.242,2020-01-12 10:00:00,0.9586023,7.335042,0.00236
2020-01-12 11:00:00,-0.119,0.115,2020-01-12 11:00:00,0.9369899,7.38593,0.00236
2020-01-12 12:00:00,-0.239,-0.019,2020-01-12 12:00:00,0.91983646,7.386136,0.00236
2020-01-12 13:00:00,-0.361,-0.107,2020-01-12 13:00:00,0.90588063,7.3545723,0.00236
2020-01-12 14:00:00,-0.46,-0.222,2020-01-12 14:00:00,0.89369506,7.308424,0.00236
2020-01-12 15:00:00,-0.518,-0.295,2020-01-12 15:00:00,0.88536626,7.2160873,0.00236
2020-01-12 16:00:00,-0.531,-0.304,2020-01-12 16:00:00,0.88305354,7.0623713,0.00236
2020-01-12 17:00:00,-0.497,-0.197,2020-01-12 17:00:00,0.8822676,6.8966503,0.00236
2020-01-12 18:00:00,-0.419,-0.074,2020-01-12 18:00:00,0.88082075,6.746628,0.00236
2020-01-12 19:00:00,-0.305,0.039,2020-01-12 19:00:00,0.8812734,6.5915203,0.00236
2020-01-12 20:00:00,-0.166,0.157,2020-01-12 20:00:00,0.87382203,6.513258,0.00236
2020-01-12 21:00:00,-0.022,0.302,2020-01-12 21:00:00,0.85601056,6.5291576,0.00236
2020-01-12 22:00:00,0.102,0.419,2020-01-12 22:00:00,0.8369964,6.551607,0.00236
2020-01-12 23:00:00,0.184,0.571,2020-01-12 23:00:00,0.8219704,6.5381336,0.00236
2020-01-13 00:00:00,0.22,0.626,2020-01-13 00:00:00,0.80956423,6.4975834,0.00236
2020-01-13 01:00:00,0.22,0.619,2020-01-13 01:00:00,0.80087656,6.4231195,0.00236
2020-01-13 02:00:00,0.201,0.58,2020-01-13 02:00:00,0.7933185,6.347492,0.00236
2020-01-13 03:00:00,0.17,0.566,2020-01-13 03:00:00,0.790435,6.23322,0.00236
2020-01-13 04:00:00,0.134,0.529,2020-01-13 04:00:00,0.7913993,6.0969114,0.00236
2020-01-13 05:00:00,0.099,0.487,2020-01-13 05:00:00,0.79532015,5.9423122,0.00236
2020-01-13 06:00:00,0.071,0.462,2020-01-13 06:00:00,0.81704164,5.6705465,0.00236
2020-01-13 07:00:00,0.054,0.454,2020-01-13 07:00:00,0.8504627,5.380541,0.00236
2020-01-13 08:00:00,0.046,0.499,2020-01-13 08:00:00,0.8719517,5.2118263,0.00236
2020-01-13 09:00:00,0.042,0.453,2020-01-13 09:00:00,0.8776154,5.138811,0.00236
2020-01-13 10:00:00,0.022,0.4,2020-01-13 10:00:00,0.85685194,5.18974,0.00236
2020-01-13 11:00:00,-0.034,0.368,2020-01-13 11:00:00,0.8705669,5.058872,0.00236
2020-01-13 12:00:00,-0.129,0.264,2020-01-13 12:00:00,0.9039347,4.878729,0.00236
2020-01-13 13:00:00,-0.242,0.191,2020-01-13 13:00:00,0.967642,4.674821,0.00236
2020-01-13 14:00:00,-0.35,0.13,2020-01-13 14:00:00,1.0674837,4.520068,0.00236
2020-01-13 15:00:00,-0.434,-0.012,2020-01-13 15:00:00,1.0997384,4.564933,0.00236
2020-01-13 16:00:00,-0.482,-0.037,2020-01-13 16:00:00,1.0694715,4.7102356,0.00236
2020-01-13 17:00:00,-0.486,-0.018,2020-01-13 17:00:00,1.0008729,4.865675,0.00236
2020-01-13 18:00:00,-0.446,0.07,2020-01-13 18:00:00,0.9351999,5.0138397,0.00236
2020-01-13 19:00:00,-0.368,0.098,2020-01-13 19:00:00,0.875387,5.17101,0.00236
2020-01-13 20:00:00,-0.258,0.227,2020-01-13 20:00:00,0.82586974,5.3149815,0.00236
2020-01-13 21:00:00,-0.127,0.346,2020-01-13 21:00:00,0.78556097,5.43756,0.00236
2020-01-13 22:00:00,0.005,0.471,2020-01-13 22:00:00,0.7560257,5.5093155,0.00236
2020-01-13 23:00:00,0.107,0.578,2020-01-13 23:00:00,0.73182416,5.5714025,0.00236
2020-01-14 00:00:00,0.165,0.644,2020-01-14 00:00:00,0.7126267,5.6155605,0.00236
2020-01-14 01:00:00,0.184,0.624,2020-01-14 01:00:00,0.6989007,5.637307,0.00236
2020-01-14 02:00:00,0.176,0.615,2020-01-14 02:00:00,0.6891602,5.6458836,0.00236
2020-01-14 03:00:00,0.151,0.587,2020-01-14 03:00:00,0.68292373,5.641738,0.00236
2020-01-14 04:00:00,0.115,0.517,2020-01-14 04:00:00,0.68458426,5.575058,0.00236
2020-01-14 05:00:00,0.078,0.462,2020-01-14 05:00:00,0.69506586,5.4410295,0.00236
2020-01-14 06:00:00,0.046,0.417,2020-01-14 06:00:00,0.7194692,5.2303896,0.00236
2020-01-14 07:00:00,0.024,0.348,2020-01-14 07:00:00,0.7581292,4.9853334,0.00236
2020-01-14 08:00:00,0.013,0.342,2020-01-14 08:00:00,0.80309516,4.7847996,0.00236
2020-01-14 09:00:00,0.016,0.353,2020-01-14 09:00:00,0.83551943,4.6915684,0.00236
2020-01-14 10:00:00,0.022,0.337,2020-01-14 10:00:00,0.8686476,4.6165876,0.00236
2020-01-14 11:00:00,0.008,0.334,2020-01-14 11:00:00,0.8924481,4.5968513,0.00236
2020-01-14 12:00:00,-0.043,0.318,2020-01-14 12:00:00,0.89568734,4.6570845,0.00236
2020-01-14 13:00:00,-0.125,0.216,2020-01-14 13:00:00,0.8877904,4.748337,0.00236
2020-01-14 14:00:00,-0.218,0.085,2020-01-14 14:00:00,0.883294,4.7948055,0.00236
2020-01-14 15:00:00,-0.306,-0.007,2020-01-14 15:00:00,0.8691086,4.858119,0.00236
2020-01-14 16:00:00,-0.375,-0.056,2020-01-14 16:00:00,0.846383,4.9476757,0.00236
2020-01-14 17:00:00,-0.412,-0.091,2020-01-14 17:00:00,0.8229678,5.033799,0.00236
2020-01-14 18:00:00,-0.41,-0.076,2020-01-14 18:00:00,0.8016291,5.105937,0.00236
2020-01-14 19:00:00,-0.371,-0.07,2020-01-14 19:00:00,0.7823533,5.1575336,0.00236
2020-01-14 20:00:00,-0.301,-0.004,2020-01-14 20:00:00,0.7653492,5.1908083,0.00236
2020-01-14 21:00:00,-0.201,0.089,2020-01-14 21:00:00,0.750347,5.2100773,0.00236
2020-01-14 22:00:00,-0.086,0.243,2020-01-14 22:00:00,0.7354132,5.2270565,0.00236
2020-01-14 23:00:00,0.021,0.365,2020-01-14 23:00:00,0.72599,5.204897,0.00236
2020-01-15 00:00:00,0.095,0.422,2020-01-15 00:00:00,0.72058856,5.162327,0.00236
2020-01-15 01:00:00,0.131,0.466,2020-01-15 01:00:00,0.7124238,5.147972,0.00236
2020-01-15 02:00:00,0.135,0.469,2020-01-15 02:00:00,0.6992319,5.184924,0.00236
2020-01-15 03:00:00,0.117,0.454,2020-01-15 03:00:00,0.68737245,5.215888,0.00236
2020-01-15 04:00:00,0.082,0.409,2020-01-15 04:00:00,0.6822142,5.2389317,0.00236
2020-01-15 05:00:00,0.041,0.341,2020-01-15 05:00:00,0.682382,5.2376404,0.00236
2020-01-15 06:00:00,0.003,0.31,2020-01-15 06:00:00,0.6865256,5.199665,0.00236
2020-01-15 07:00:00,-0.026,0.28,2020-01-15 07:00:00,0.6971682,5.1170015,0.00236
2020-01-15 08:00:00,-0.044,0.268,2020-01-15 08:00:00,0.71262795,5.019024,0.00236
2020-01-15 09:00:00,-0.044,0.262,2020-01-15 09:00:00,0.72781813,4.9437275,0.00236
2020-01-15 10:00:00,-0.027,0.311,2020-01-15 10:00:00,0.7239648,4.9978857,0.00236
2020-01-15 11:00:00,-0.009,0.339,2020-01-15 11:00:00,0.7203432,5.0478,0.00236
2020-01-15 12:00:00,-0.011,0.336,2020-01-15 12:00:00,0.71576434,5.1065035,0.00236
2020-01-15 13:00:00,-0.044,0.329,2020-01-15 13:00:00,0.7132412,5.153529,0.00236
2020-01-15 14:00:00,-0.099,0.273,2020-01-15 14:00:00,0.71908706,5.138974,0.00236
2020-01-15 15:00:00,-0.166,0.197,2020-01-15 15:00:00,0.7320203,5.079324,0.00236
2020-01-15 16:00:00,-0.233,0.122,2020-01-15 16:00:00,0.7432431,5.0468674,0.00236
2020-01-15 17:00:00,-0.287,0.079,2020-01-15 17:00:00,0.7461665,5.0698166,0.00236
2020-01-15 18:00:00,-0.314,0.031,2020-01-15 18:00:00,0.74103385,5.1486015,0.00236
2020-01-15 19:00:00,-0.311,0.051,2020-01-15 19:00:00,0.733455,5.24298,0.00236
2020-01-15 20:00:00,-0.28,0.049,2020-01-15 20:00:00,0.7270916,5.323062,0.00236
2020-01-15 21:00:00,-0.222,0.09,2020-01-15 21:00:00,0.7219505,5.389347,0.00236
2020-01-15 22:00:00,-0.14,0.196,2020-01-15 22:00:00,0.7154175,5.457982,0.00236
2020-01-15 23:00:00,-0.051,0.307,2020-01-15 23:00:00,0.71061534,5.506937,0.00236
2020-01-16 00:00:00,0.024,0.375,2020-01-16 00:00:00,0.7055048,5.5527782,0.00236
2020-01-16 01:00:00,0.071,0.391,2020-01-16 01:00:00,0.7005779,5.5886164,0.00236
2020-01-16 02:00:00,0.087,0.421,2020-01-16 02:00:00,0.69709146,5.597127,0.00236
2020-01-16 03:00:00,0.077,0.405,2020-01-16 03:00:00,0.6939592,5.5972824,0.00236
2020-01-16 04:00:00,0.044,0.378,2020-01-16 04:00:00,0.6923842,5.5673733,0.00236
2020-01-16 05:00:00,-0.002,0.319,2020-01-16 05:00:00,0.6904373,5.5379505,0.00236
2020-01-16 06:00:00,-0.049,0.274,2020-01-16 06:00:00,0.688415,5.506377,0.00236
2020-01-16 07:00:00,-0.088,0.203,2020-01-16 07:00:00,0.68303996,5.5029364,0.00236
2020-01-16 08:00:00,-0.116,0.19,2020-01-16 08:00:00,0.67311406,5.53806,0.00236
2020-01-16 09:00:00,-0.124,0.189,2020-01-16 09:00:00,0.66234493,5.5833874,0.00236
2020-01-16 10:00:00,-0.11,0.196,2020-01-16 10:00:00,0.6500517,5.641116,0.00236
2020-01-16 11:00:00,-0.079,0.243,2020-01-16 11:00:00,0.64303917,5.633915,0.00236
2020-01-16 12:00:00,-0.046,0.285,2020-01-16 12:00:00,0.63487446,5.6422596,0.00236
2020-01-16 13:00:00,-0.027,0.288,2020-01-16 13:00:00,0.62853557,5.634837,0.00236
2020-01-16 14:00:00,-0.029,0.272,2020-01-16 14:00:00,0.62199,5.6256924,0.00236
2020-01-16 15:00:00,-0.053,0.26,2020-01-16 15:00:00,0.6152567,5.6202164,0.00236
2020-01-16 16:00:00,-0.094,0.226,2020-01-16 16:00:00,0.6106951,5.5904894,0.00236
2020-01-16 17:00:00,-0.14,0.184,2020-01-16 17:00:00,0.6072104,5.5536833,0.00236
2020-01-16 18:00:00,-0.178,0.148,2020-01-16 18:00:00,0.6054326,5.5018215,0.00236
2020-01-16 19:00:00,-0.2,0.128,2020-01-16 19:00:00,0.6035763,5.4529705,0.00236
2020-01-16 20:00:00,-0.201,0.123,2020-01-16 20:00:00,0.6021349,5.4058924,0.00236
2020-01-16 21:00:00,-0.181,0.133,2020-01-16 21:00:00,0.60311216,5.3371477,0.00236
2020-01-16 22:00:00,-0.139,0.201,2020-01-16 22:00:00,0.59716684,5.3477125,0.00236
2020-01-16 23:00:00,-0.084,0.243,2020-01-16 23:00:00,0.5947267,5.324892,0.00236
2020-01-17 00:00:00,-0.027,0.326,2020-01-17 00:00:00,0.6038981,5.188287,0.00236
2020-01-17 01:00:00,0.019,0.374,2020-01-17 01:00:00,0.6308624,4.932601,0.00236
2020-01-17 02:00:00,0.043,0.376,2020-01-17 02:00:00,0.6646775,4.702695,0.00236
2020-01-17 03:00:00,0.04,0.374,2020-01-17 03:00:00,0.7009935,4.5207043,0.00236
2020-01-17 04:00:00,0.01,0.35,2020-01-17 04:00:00,0.74902385,4.332917,0.00236
2020-01-17 05:00:00,-0.038,0.343,2020-01-17 05:00:00,0.7910577,4.2489634,0.00236
2020-01-17 06:00:00,-0.094,0.294,2020-01-17 06:00:00,0.82276034,4.2264414,0.00236
2020-01-17 07:00:00,-0.147,0.217,2020-01-17 07:00:00,0.8491675,4.221966,0.00236
2020-01-17 08:00:00,-0.188,0.161,2020-01-17 08:00:00,0.86987364,4.226454,0.00236
2020-01-17 09:00:00,-0.21,0.13,2020-01-17 09:00:00,0.8798369,4.2466135,0.00236
2020-01-17 10:00:00,-0.208,0.173,2020-01-17 10:00:00,0.8494487,4.3371305,0.00236
2020-01-17 11:00:00,-0.182,0.226,2020-01-17 11:00:00,0.83421,4.3728714,0.00236
2020-01-17 12:00:00,-0.136,0.28,2020-01-17 12:00:00,0.8225962,4.4039106,0.00236
2020-01-17 13:00:00,-0.081,0.375,2020-01-17 13:00:00,0.8157249,4.4392357,0.00236
2020-01-17 14:00:00,-0.031,0.414,2020-01-17 14:00:00,0.8138283,4.484297,0.00236
2020-01-17 15:00:00,-0.001,0.444,2020-01-17 15:00:00,0.81552124,4.5431623,0.00236
2020-01-17 16:00:00,0.004,0.467,2020-01-17 16:00:00,0.82125926,4.5887394,0.00236
2020-01-17 17:00:00,-0.011,0.408,2020-01-17 17:00:00,0.8382652,4.6387386,0.00236
2020-01-17 18:00:00,-0.038,0.373,2020-01-17 18:00:00,0.8525586,4.699627,0.00236
2020-01-17 19:00:00,-0.065,0.385,2020-01-17 19:00:00,0.8614795,4.7759075,0.00236
2020-01-17 20:00:00,-0.086,0.373,2020-01-17 20:00:00,0.86604583,4.8565044,0.00236
2020-01-17 21:00:00,-0.092,0.362,2020-01-17 21:00:00,0.8696758,4.922086,0.00236
2020-01-17 22:00:00,-0.084,0.372,2020-01-17 22:00:00,0.8683233,4.994529,0.00236
2020-01-17 23:00:00,-0.067,0.401,2020-01-17 23:00:00,0.8697857,5.0311947,0.00236
2020-01-18 00:00:00,-0.041,0.435,2020-01-18 00:00:00,0.871992,5.0477123,0.00236
2020-01-18 01:00:00,-0.011,0.484,2020-01-18 01:00:00,0.8812671,5.0137396,0.00236
2020-01-18 02:00:00,0.012,0.479,2020-01-18 02:00:00,0.8944368,4.958186,0.00236
2020-01-18 03:00:00,0.015,0.495,2020-01-18 03:00:00,0.9142285,4.8795204,0.00236
2020-01-18 04:00:00,-0.009,0.497,2020-01-18 04:00:00,0.93595976,4.812624,0.00236
2020-01-18 05:00:00,-0.057,0.471,2020-01-18 05:00:00,0.9557353,4.768276,0.00236
2020-01-18 06:00:00,-0.119,0.393,2020-01-18 06:00:00,0.9701277,4.7513905,0.00236
2020-01-18 07:00:00,-0.186,0.311,2020-01-18 07:00:00,0.97012633,4.7804804,0.00236
2020-01-18 08:00:00,-0.245,0.255,2020-01-18 08:00:00,0.9630287,4.8264914,0.00236
2020-01-18 09:00:00,-0.284,0.215,2020-01-18 09:00:00,0.95178974,4.8831882,0.00236
2020-01-18 10:00:00,-0.299,0.197,2020-01-18 10:00:00,0.929611,4.987152,0.00236
2020-01-18 11:00:00,-0.289,0.199,2020-01-18 11:00:00,0.9074865,5.1003942,0.00236
2020-01-18 12:00:00,-0.252,0.225,2020-01-18 12:00:00,0.8906922,5.1914597,0.00236
2020-01-18 13:00:00,-0.187,0.283,2020-01-18 13:00:00,0.87272257,5.3019476,0.00236
2020-01-18 14:00:00,-0.103,0.368,2020-01-18 14:00:00,0.8587881,5.392707,0.00236
2020-01-18 15:00:00,-0.023,0.453,2020-01-18 15:00:00,0.85082936,5.439911,0.00236
2020-01-18 16:00:00,0.035,0.473,2020-01-18 16:00:00,0.8456106,5.4640446,0.00236
2020-01-18 17:00:00,0.065,0.487,2020-01-18 17:00:00,0.83857673,5.505231,0.00236
2020-01-18 18:00:00,0.072,0.499,2020-01-18 18:00:00,0.82994044,5.5560446,0.00236
2020-01-18 19:00:00,0.059,0.529,2020-01-18 19:00:00,0.8226825,5.5955276,0.00236
2020-01-18 20:00:00,0.037,0.484,2020-01-18 20:00:00,0.8155924,5.635375,0.00236
2020-01-18 21:00:00,0.018,0.447,2020-01-18 21:00:00,0.8128248,5.6454296,0.00236
2020-01-18 22:00:00,0.005,0.388,2020-01-18 22:00:00,0.80027336,5.7462997,0.00236
2020-01-18 23:00:00,-0.006,0.358,2020-01-18 23:00:00,0.79213077,5.813677,0.00236
2020-01-19 00:00:00,-0.012,0.376,2020-01-19 00:00:00,0.7874534,5.851342,0.00236
2020-01-19 01:00:00,-0.01,0.3,2020-01-19 01:00:00,0.7856321,5.8641434,0.00236
2020-01-19 02:00:00,0.001,0.276,2020-01-19 02:00:00,0.8003278,5.7458086,0.00236
2020-01-19 03:00:00,0.005,0.338,2020-01-19 03:00:00,0.8974416,5.6349287,0.00236
2020-01-19 04:00:00,-0.012,0.351,2020-01-19 04:00:00,0.979592,5.3230066,0.00236
2020-01-19 05:00:00,-0.055,0.263,2020-01-19 05:00:00,1.1408782,4.851473,0.00236
2020-01-19 06:00:00,-0.117,0.164,2020-01-19 06:00:00,1.3380852,4.6340322,0.00236
2020-01-19 07:00:00,-0.193,0.084,2020-01-19 07:00:00,1.4997749,4.663582,0.00236
2020-01-19 08:00:00,-0.269,-0.017,2020-01-19 08:00:00,1.6218567,4.7705173,0.00236
2020-01-19 09:00:00,-0.329,-0.101,2020-01-19 09:00:00,1.7016554,4.8716326,0.00236
2020-01-19 10:00:00,-0.365,-0.098,2020-01-19 10:00:00,1.9206543,4.966092,0.00236
2020-01-19 11:00:00,-0.376,-0.024,2020-01-19 11:00:00,2.0890512,5.1333294,0.00236
2020-01-19 12:00:00,-0.359,-0.004,2020-01-19 12:00:00,2.1447353,5.281764,0.00236
2020-01-19 13:00:00,-0.308,0.053,2020-01-19 13:00:00,2.1386003,5.36331,0.00236
2020-01-19 14:00:00,-0.219,0.151,2020-01-19 14:00:00,2.1628208,5.3960342,0.00236
2020-01-19 15:00:00,-0.111,0.226,2020-01-19 15:00:00,2.188943,5.4322433,0.00236
2020-01-19 16:00:00,-0.009,0.367,2020-01-19 16:00:00,2.1808338,5.478526,0.00236
2020-01-19 17:00:00,0.071,0.417,2020-01-19 17:00:00,2.1184864,5.4980917,0.00236
2020-01-19 18:00:00,0.122,0.494,2020-01-19 18:00:00,2.038744,5.4836636,0.00236
2020-01-19 19:00:00,0.142,0.505,2020-01-19 19:00:00,1.9663162,5.4434433,0.00236
2020-01-19 20:00:00,0.137,0.534,2020-01-19 20:00:00,1.8694954,5.4086695,0.00236
2020-01-19 21:00:00,0.119,0.492,2020-01-19 21:00:00,1.7818604,5.358883,0.00236
2020-01-19 22:00:00,0.099,0.522,2020-01-19 22:00:00,1.7189865,5.3029165,0.00236
2020-01-19 23:00:00,0.075,0.498,2020-01-19 23:00:00,1.6375265,5.263212,0.00236
2020-01-20 00:00:00,0.047,0.496,2020-01-20 00:00:00,1.5746937,5.210535,0.00236
2020-01-20 01:00:00,0.024,0.446,2020-01-20 01:00:00,1.5273609,5.1400967,0.00236
2020-01-20 02:00:00,0.013,0.442,2020-01-20 02:00:00,1.4883709,5.0767164,0.00236
2020-01-20 03:00:00,0.01,0.397,2020-01-20 03:00:00,1.4778719,5.016308,0.00236
2020-01-20 04:00:00,-0.002,0.407,2020-01-20 04:00:00,1.4746623,4.9755306,0.00236
2020-01-20 05:00:00,-0.035,0.372,2020-01-20 05:00:00,1.4994025,4.9362793,0.00236
2020-01-20 06:00:00,-0.091,0.27,2020-01-20 06:00:00,1.527811,4.9111586,0.00236
2020-01-20 07:00:00,-0.167,0.209,2020-01-20 07:00:00,1.5073166,4.9142065,0.00236
2020-01-20 08:00:00,-0.253,0.106,2020-01-20 08:00:00,1.4561071,4.914176,0.00236
2020-01-20 09:00:00,-0.333,0.002,2020-01-20 09:00:00,1.4175892,4.880657,0.00236
2020-01-20 10:00:00,-0.393,-0.059,2020-01-20 10:00:00,1.440382,4.8159933,0.00236
2020-01-20 11:00:00,-0.427,-0.083,2020-01-20 11:00:00,1.4357367,4.7849884,0.00236
2020-01-20 12:00:00,-0.436,-0.118,2020-01-20 12:00:00,1.4264784,4.7593985,0.00236
2020-01-20 13:00:00,-0.41,-0.102,2020-01-20 13:00:00,1.4544039,4.7183485,0.00236
2020-01-20 14:00:00,-0.341,-0.016,2020-01-20 14:00:00,1.4648819,4.7094555,0.00236
2020-01-20 15:00:00,-0.233,0.064,2020-01-20 15:00:00,1.4199314,4.7200966,0.00236
2020-01-20 16:00:00,-0.108,0.174,2020-01-20 16:00:00,1.352354,4.7199364,0.00236
2020-01-20 17:00:00,0.011,0.337,2020-01-20 17:00:00,1.2852535,4.693945,0.00236
2020-01-20 18:00:00,0.105,0.452,2020-01-20 18:00:00,1.2170355,4.6512213,0.00236
2020-01-20 19:00:00,0.166,0.488,2020-01-20 19:00:00,1.1373122,4.6213417,0.00236
2020-01-20 20:00:00,0.191,0.544,2020-01-20 20:00:00,1.0506651,4.601342,0.00236
2020-01-20 21:00:00,0.19,0.545,2020-01-20 21:00:00,0.97131354,4.572736,0.00236
2020-01-20 22:00:00,0.174,0.542,2020-01-20 22:00:00,0.8877626,4.5793552,0.00236
2020-01-20 23:00:00,0.149,0.526,2020-01-20 23:00:00,0.8145897,4.5874195,0.00236
2020-01-21 00:00:00,0.113,0.521,2020-01-21 00:00:00,0.75542027,4.5736265,0.00236
2020-01-21 01:00:00,0.075,0.482,2020-01-21 01:00:00,0.7194694,4.4924345,0.00236
2020-01-21 02:00:00,0.046,0.468,2020-01-21 02:00:00,0.71272737,4.3415413,0.00236
2020-01-21 03:00:00,0.029,0.448,2020-01-21 03:00:00,0.7065213,4.1478233,0.00236
2020-01-21 04:00:00,0.016,0.414,2020-01-21 04:00:00,0.7204288,4.087735,0.00236
2020-01-21 05:00:00,-0.007,0.364,2020-01-21 05:00:00,0.7265241,4.0866976,0.00236
2020-01-21 06:00:00,-0.05,0.322,2020-01-21 06:00:00,0.729149,4.1022644,0.00236
2020-01-21 07:00:00,-0.117,0.26,2020-01-21 07:00:00,0.7398457,4.098407,0.00236
2020-01-21 08:00:00,-0.203,0.183,2020-01-21 08:00:00,0.7606211,4.085306,0.00236
2020-01-21 09:00:00,-0.295,0.054,2020-01-21 09:00:00,0.79642034,4.065387,0.00236
2020-01-21 10:00:00,-0.376,-0.039,2020-01-21 10:00:00,0.8111532,4.090824,0.00236
2020-01-21 11:00:00,-0.436,-0.083,2020-01-21 11:00:00,0.8040087,4.1367903,0.00236
2020-01-21 12:00:00,-0.471,-0.142,2020-01-21 12:00:00,0.7829434,4.1862097,0.00236
2020-01-21 13:00:00,-0.473,-0.157,2020-01-21 13:00:00,0.76863945,4.204773,0.00236
2020-01-21 14:00:00,-0.434,-0.139,2020-01-21 14:00:00,0.79212105,4.1410313,0.00236
2020-01-21 15:00:00,-0.35,-0.058,2020-01-21 15:00:00,0.8733974,4.0503197,0.00236
2020-01-21 16:00:00,-0.23,0.082,2020-01-21 16:00:00,0.9450713,4.0726566,0.00236
2020-01-21 17:00:00,-0.095,0.278,2020-01-21 17:00:00,0.96334046,4.1595488,0.00236
2020-01-21 18:00:00,0.033,0.416,2020-01-21 18:00:00,0.9897362,4.2162247,0.00236
2020-01-21 19:00:00,0.132,0.489,2020-01-21 19:00:00,1.0151658,4.268032,0.00236
2020-01-21 20:00:00,0.192,0.531,2020-01-21 20:00:00,1.0255244,4.3120546,0.00236
2020-01-21 21:00:00,0.218,0.583,2020-01-21 21:00:00,1.039516,4.3307047,0.00236
2020-01-21 22:00:00,0.217,0.609,2020-01-21 22:00:00,0.9973372,4.376025,0.00236
2020-01-21 23:00:00,0.198,0.587,2020-01-21 23:00:00,0.97793347,4.364089,0.00236
2020-01-22 00:00:00,0.165,0.56,2020-01-22 00:00:00,0.9910172,4.3072023,0.00236
2020-01-22 01:00:00,0.125,0.546,2020-01-22 01:00:00,1.0210215,4.251652,0.00236
2020-01-22 02:00:00,0.086,0.555,2020-01-22 02:00:00,1.0478823,4.227892,0.00236
2020-01-22 03:00:00,0.056,0.531,2020-01-22 03:00:00,1.033971,4.2402477,0.00236
2020-01-22 04:00:00,0.036,0.528,2020-01-22 04:00:00,1.0865208,4.206662,0.00236
2020-01-22 05:00:00,0.019,0.514,2020-01-22 05:00:00,1.1597545,4.2048435,0.00236
2020-01-22 06:00:00,-0.008,0.498,2020-01-22 06:00:00,1.1345689,4.2555847,0.00236
2020-01-22 07:00:00,-0.058,0.478,2020-01-22 07:00:00,1.1278564,4.276065,0.00236
2020-01-22 08:00:00,-0.134,0.417,2020-01-22 08:00:00,1.1135334,4.299567,0.00236
2020-01-22 09:00:00,-0.226,0.304,2020-01-22 09:00:00,1.0656044,4.3368406,0.00236
2020-01-22 10:00:00,-0.32,0.178,2020-01-22 10:00:00,1.015992,4.3637314,0.00236
2020-01-22 11:00:00,-0.403,0.046,2020-01-22 11:00:00,1.0355347,4.3141127,0.00236
2020-01-22 12:00:00,-0.463,0.013,2020-01-22 12:00:00,1.0980415,4.2712584,0.00236
2020-01-22 13:00:00,-0.493,0.012,2020-01-22 13:00:00,1.1104856,4.286866,0.00236
2020-01-22 14:00:00,-0.485,0.069,2020-01-22 14:00:00,1.1768953,4.3005877,0.00236
2020-01-22 15:00:00,-0.434,0.11,2020-01-22 15:00:00,1.3619547,4.349684,0.00236
2020-01-22 16:00:00,-0.34,0.191,2020-01-22 16:00:00,1.5357857,4.473669,0.00236
2020-01-22 17:00:00,-0.212,0.344,2020-01-22 17:00:00,1.6435537,4.633415,0.00236
2020-01-22 18:00:00,-0.071,0.504,2020-01-22 18:00:00,1.7226629,4.7678785,0.00236
2020-01-22 19:00:00,0.055,0.674,2020-01-22 19:00:00,1.7919788,4.8837013,0.00236
2020-01-22 20:00:00,0.148,0.763,2020-01-22 20:00:00,1.844532,5.002367,0.00236
2020-01-22 21:00:00,0.204,0.801,2020-01-22 21:00:00,1.8066759,5.1290703,0.00236
2020-01-22 22:00:00,0.225,0.795,2020-01-22 22:00:00,1.7950869,5.2521696,0.00236
2020-01-22 23:00:00,0.217,0.852,2020-01-22 23:00:00,1.7435436,5.361231,0.00236
2020-01-23 00:00:00,0.19,0.685,2020-01-23 00:00:00,1.7413893,5.4286585,0.00236
2020-01-23 01:00:00,0.155,0.868,2020-01-23 01:00:00,1.8167505,5.4808254,0.00236
2020-01-23 02:00:00,0.118,0.702,2020-01-23 02:00:00,1.9750586,5.54885,0.00236
2020-01-23 03:00:00,0.083,0.711,2020-01-23 03:00:00,2.101286,5.657034,0.00236
2020-01-23 04:00:00,0.056,0.692,2020-01-23 04:00:00,2.1889563,5.7862654,0.00236
2020-01-23 05:00:00,0.039,0.722,2020-01-23 05:00:00,2.2659702,5.8973627,0.00236
2020-01-23 06:00:00,0.023,0.694,2020-01-23 06:00:00,2.286069,6.0045643,0.00236
2020-01-23 07:00:00,-0.007,0.659,2020-01-23 07:00:00,2.220355,6.1065035,0.00236
2020-01-23 08:00:00,-0.064,0.54,2020-01-23 08:00:00,2.0745745,6.230357,0.00236
2020-01-23 09:00:00,-0.145,0.476,2020-01-23 09:00:00,1.9463654,6.350361,0.00236
2020-01-23 10:00:00,-0.239,0.347,2020-01-23 10:00:00,1.8402729,6.462331,0.00236
2020-01-23 11:00:00,-0.336,0.166,2020-01-23 11:00:00,1.755786,6.532983,0.00236
2020-01-23 12:00:00,-0.419,0.063,2020-01-23 12:00:00,1.6786699,6.581853,0.00236
2020-01-23 13:00:00,-0.475,0.008,2020-01-23 13:00:00,1.6074162,6.5982122,0.00236
2020-01-23 14:00:00,-0.493,-0.008,2020-01-23 14:00:00,1.537797,6.5930796,0.00236
2020-01-23 15:00:00,-0.473,-0.041,2020-01-23 15:00:00,1.4733391,6.5476246,0.00236
